Timestamp,Constituency_No,Party,Sentiment,Platform,Comment
16-02-2025,93,TVK,Neutral,Twitter,TVK is neutral in 93
04-02-2025,93,DMK,Neutral,Twitter,DMK is neutral in 93
17-01-2025,93,DMK,Positive,YouTube,DMK is gaining in 93
09-12-2024,93,ADMK,Negative,Twitter,ADMK is facing challenges in 93
05-10-2024,93,Congress,Negative,YouTube,Congress is facing challenges in 93
28-01-2025,93,ADMK,Neutral,YouTube,ADMK is neutral in 93
13-01-2025,93,ADMK,Negative,YouTube,ADMK is facing challenges in 93
26-02-2025,93,TVK,Positive,YouTube,TVK is gaining in 93
11-12-2024,93,BJP,Negative,Twitter,BJP is facing challenges in 93
20-02-2025,93,Congress,Neutral,YouTube,Congress is neutral in 93
19-12-2024,93,TVK,Positive,YouTube,TVK is gaining in 93
19-12-2024,93,TVK,Positive,Twitter,TVK is gaining in 93
24-12-2024,93,BJP,Negative,YouTube,BJP is facing challenges in 93
10-01-2025,93,DMK,Neutral,YouTube,DMK is neutral in 93
16-12-2024,93,TVK,Neutral,Twitter,TVK is neutral in 93
31-01-2025,93,Congress,Neutral,YouTube,Congress is neutral in 93
20-01-2025,93,DMK,Positive,YouTube,DMK is gaining in 93
27-10-2024,93,TVK,Positive,Twitter,TVK is gaining in 93
05-11-2024,93,BJP,Negative,Twitter,BJP is facing challenges in 93
31-12-2024,93,ADMK,Positive,YouTube,ADMK is gaining in 93
17-02-2025,93,Congress,Neutral,YouTube,Congress is neutral in 93
06-12-2024,93,BJP,Negative,Twitter,BJP is facing challenges in 93
22-12-2024,93,ADMK,Negative,Twitter,ADMK is facing challenges in 93
03-10-2024,93,BJP,Negative,YouTube,BJP is facing challenges in 93
26-12-2024,93,Congress,Negative,Twitter,Congress is facing challenges in 93
06-01-2025,93,ADMK,Neutral,Twitter,ADMK is neutral in 93
27-01-2025,93,BJP,Negative,Twitter,BJP is facing challenges in 93
27-12-2024,93,Congress,Neutral,YouTube,Congress is neutral in 93
29-12-2024,93,DMK,Positive,Twitter,DMK is gaining in 93
14-02-2025,93,ADMK,Neutral,YouTube,ADMK is neutral in 93
28-12-2024,93,BJP,Negative,YouTube,BJP is facing challenges in 93
05-11-2024,93,ADMK,Neutral,YouTube,ADMK is neutral in 93
24-11-2024,93,BJP,Negative,YouTube,BJP is facing challenges in 93
11-02-2025,93,ADMK,Negative,Twitter,ADMK is facing challenges in 93
12-02-2025,93,TVK,Neutral,Twitter,TVK is neutral in 93
06-01-2025,93,ADMK,Positive,Twitter,ADMK is gaining in 93
06-11-2024,93,BJP,Neutral,Twitter,BJP is neutral in 93
10-10-2024,93,BJP,Positive,Twitter,BJP is gaining in 93
07-10-2024,93,Congress,Negative,YouTube,Congress is facing challenges in 93
30-11-2024,93,BJP,Negative,YouTube,BJP is facing challenges in 93
10-11-2024,93,ADMK,Negative,YouTube,ADMK is facing challenges in 93
13-10-2024,93,Congress,Negative,Twitter,Congress is facing challenges in 93
23-01-2025,93,Congress,Negative,YouTube,Congress is facing challenges in 93
11-02-2025,93,ADMK,Positive,Twitter,ADMK is gaining in 93
05-02-2025,93,Congress,Neutral,YouTube,Congress is neutral in 93
17-11-2024,93,ADMK,Negative,YouTube,ADMK is facing challenges in 93
15-10-2024,93,Congress,Negative,Twitter,Congress is facing challenges in 93
09-10-2024,93,BJP,Negative,Twitter,BJP is facing challenges in 93
22-01-2025,93,Congress,Negative,Twitter,Congress is facing challenges in 93
03-01-2025,93,Congress,Negative,Twitter,Congress is facing challenges in 93
22-01-2025,93,BJP,Positive,Twitter,BJP is gaining in 93
02-02-2025,93,Congress,Neutral,YouTube,Congress is neutral in 93
28-10-2024,93,BJP,Negative,YouTube,BJP is facing challenges in 93
08-10-2024,93,ADMK,Negative,YouTube,ADMK is facing challenges in 93
26-10-2024,93,Congress,Negative,YouTube,Congress is facing challenges in 93
26-02-2025,93,Congress,Negative,Twitter,Congress is facing challenges in 93
11-12-2024,93,Congress,Negative,Twitter,Congress is facing challenges in 93
22-11-2024,93,TVK,Positive,Twitter,TVK is gaining in 93
03-02-2025,93,BJP,Negative,Twitter,BJP is facing challenges in 93
01-11-2024,93,Congress,Negative,YouTube,Congress is facing challenges in 93
08-02-2025,93,DMK,Negative,YouTube,DMK is facing challenges in 93
01-12-2024,93,ADMK,Positive,YouTube,ADMK is gaining in 93
29-11-2024,93,BJP,Neutral,YouTube,BJP is neutral in 93
07-10-2024,93,DMK,Positive,YouTube,DMK is gaining in 93
15-12-2024,93,BJP,Negative,YouTube,BJP is facing challenges in 93
06-11-2024,93,TVK,Positive,Twitter,TVK is gaining in 93
23-01-2025,93,TVK,Positive,Twitter,TVK is gaining in 93
17-11-2024,93,ADMK,Negative,Twitter,ADMK is facing challenges in 93
16-10-2024,93,ADMK,Negative,YouTube,ADMK is facing challenges in 93
26-02-2025,93,Congress,Neutral,YouTube,Congress is neutral in 93
06-01-2025,93,ADMK,Negative,Twitter,ADMK is facing challenges in 93
30-11-2024,93,ADMK,Negative,YouTube,ADMK is facing challenges in 93
27-10-2024,93,DMK,Positive,Twitter,DMK is gaining in 93
01-02-2025,93,Congress,Neutral,Twitter,Congress is neutral in 93
17-11-2024,93,DMK,Positive,YouTube,DMK is gaining in 93
13-01-2025,93,BJP,Negative,YouTube,BJP is facing challenges in 93
09-12-2024,93,Congress,Negative,Twitter,Congress is facing challenges in 93
16-02-2025,93,ADMK,Negative,YouTube,ADMK is facing challenges in 93
25-02-2025,93,BJP,Negative,YouTube,BJP is facing challenges in 93
16-01-2025,93,DMK,Negative,YouTube,DMK is facing challenges in 93
15-01-2025,93,ADMK,Negative,Twitter,ADMK is facing challenges in 93
31-10-2024,93,DMK,Negative,YouTube,DMK is facing challenges in 93
18-02-2025,93,BJP,Negative,YouTube,BJP is facing challenges in 93
16-02-2025,93,ADMK,Positive,YouTube,ADMK is gaining in 93
23-01-2025,93,TVK,Negative,Twitter,TVK is facing challenges in 93
23-12-2024,93,DMK,Neutral,YouTube,DMK is neutral in 93
21-11-2024,93,DMK,Neutral,YouTube,DMK is neutral in 93
13-01-2025,93,DMK,Negative,YouTube,DMK is facing challenges in 93
01-01-2025,93,ADMK,Negative,Twitter,ADMK is facing challenges in 93
24-12-2024,93,BJP,Negative,Twitter,BJP is facing challenges in 93
24-10-2024,93,BJP,Neutral,Twitter,BJP is neutral in 93
15-10-2024,93,ADMK,Positive,Twitter,ADMK is gaining in 93
12-02-2025,93,BJP,Positive,Twitter,BJP is gaining in 93
29-10-2024,93,Congress,Negative,YouTube,Congress is facing challenges in 93
08-10-2024,93,Congress,Negative,Twitter,Congress is facing challenges in 93
19-12-2024,93,Congress,Negative,Twitter,Congress is facing challenges in 93
05-02-2025,93,BJP,Positive,Twitter,BJP is gaining in 93
01-01-2025,93,DMK,Positive,YouTube,DMK is gaining in 93
18-02-2025,93,ADMK,Neutral,YouTube,ADMK is neutral in 93
07-12-2024,93,DMK,Positive,Twitter,DMK is gaining in 93
12-10-2024,93,TVK,Positive,Twitter,TVK is gaining in 93
13-12-2024,93,TVK,Neutral,YouTube,TVK is neutral in 93
03-10-2024,93,ADMK,Negative,YouTube,ADMK is facing challenges in 93
05-11-2024,93,Congress,Negative,YouTube,Congress is facing challenges in 93
04-11-2024,94,DMK,Negative,Twitter,DMK is facing challenges in 94
28-11-2024,94,ADMK,Negative,YouTube,ADMK is facing challenges in 94
10-02-2025,94,ADMK,Neutral,Twitter,ADMK is neutral in 94
17-12-2024,94,Congress,Negative,Twitter,Congress is facing challenges in 94
28-11-2024,94,Congress,Negative,Twitter,Congress is facing challenges in 94
08-02-2025,94,TVK,Neutral,Twitter,TVK is neutral in 94
05-02-2025,94,TVK,Positive,YouTube,TVK is gaining in 94
29-01-2025,94,ADMK,Negative,Twitter,ADMK is facing challenges in 94
28-10-2024,94,DMK,Negative,YouTube,DMK is facing challenges in 94
19-02-2025,94,BJP,Neutral,Twitter,BJP is neutral in 94
02-10-2024,94,DMK,Positive,YouTube,DMK is gaining in 94
24-02-2025,94,BJP,Positive,Twitter,BJP is gaining in 94
04-02-2025,94,ADMK,Positive,Twitter,ADMK is gaining in 94
24-01-2025,94,Congress,Neutral,Twitter,Congress is neutral in 94
23-01-2025,94,ADMK,Negative,YouTube,ADMK is facing challenges in 94
13-12-2024,94,BJP,Negative,YouTube,BJP is facing challenges in 94
14-12-2024,94,ADMK,Negative,Twitter,ADMK is facing challenges in 94
05-01-2025,94,Congress,Negative,YouTube,Congress is facing challenges in 94
17-10-2024,94,BJP,Positive,YouTube,BJP is gaining in 94
21-12-2024,94,Congress,Negative,YouTube,Congress is facing challenges in 94
28-10-2024,94,ADMK,Neutral,YouTube,ADMK is neutral in 94
02-11-2024,94,ADMK,Positive,YouTube,ADMK is gaining in 94
14-10-2024,94,ADMK,Negative,YouTube,ADMK is facing challenges in 94
16-12-2024,94,BJP,Positive,Twitter,BJP is gaining in 94
08-02-2025,94,ADMK,Negative,YouTube,ADMK is facing challenges in 94
06-02-2025,94,BJP,Negative,YouTube,BJP is facing challenges in 94
26-11-2024,94,Congress,Negative,YouTube,Congress is facing challenges in 94
07-10-2024,94,Congress,Negative,Twitter,Congress is facing challenges in 94
29-10-2024,94,DMK,Neutral,Twitter,DMK is neutral in 94
16-11-2024,94,TVK,Positive,Twitter,TVK is gaining in 94
22-10-2024,94,BJP,Negative,YouTube,BJP is facing challenges in 94
16-12-2024,94,TVK,Neutral,YouTube,TVK is neutral in 94
21-01-2025,94,TVK,Neutral,YouTube,TVK is neutral in 94
02-12-2024,94,TVK,Neutral,Twitter,TVK is neutral in 94
09-11-2024,94,DMK,Negative,YouTube,DMK is facing challenges in 94
01-12-2024,94,TVK,Positive,YouTube,TVK is gaining in 94
17-01-2025,94,TVK,Negative,YouTube,TVK is facing challenges in 94
28-01-2025,94,DMK,Neutral,Twitter,DMK is neutral in 94
07-10-2024,94,Congress,Negative,Twitter,Congress is facing challenges in 94
09-01-2025,94,BJP,Negative,Twitter,BJP is facing challenges in 94
30-11-2024,94,ADMK,Negative,Twitter,ADMK is facing challenges in 94
13-11-2024,94,Congress,Neutral,Twitter,Congress is neutral in 94
28-12-2024,94,BJP,Negative,YouTube,BJP is facing challenges in 94
09-12-2024,94,ADMK,Neutral,Twitter,ADMK is neutral in 94
25-11-2024,94,Congress,Neutral,YouTube,Congress is neutral in 94
25-02-2025,94,TVK,Positive,Twitter,TVK is gaining in 94
15-12-2024,94,BJP,Positive,Twitter,BJP is gaining in 94
08-11-2024,94,BJP,Positive,Twitter,BJP is gaining in 94
08-11-2024,94,BJP,Positive,Twitter,BJP is gaining in 94
13-01-2025,94,TVK,Positive,YouTube,TVK is gaining in 94
28-10-2024,94,Congress,Negative,YouTube,Congress is facing challenges in 94
07-11-2024,94,TVK,Positive,YouTube,TVK is gaining in 94
12-12-2024,94,TVK,Negative,Twitter,TVK is facing challenges in 94
17-12-2024,94,DMK,Positive,YouTube,DMK is gaining in 94
14-02-2025,94,ADMK,Negative,YouTube,ADMK is facing challenges in 94
05-12-2024,94,ADMK,Neutral,Twitter,ADMK is neutral in 94
09-10-2024,94,TVK,Negative,YouTube,TVK is facing challenges in 94
28-01-2025,94,BJP,Negative,YouTube,BJP is facing challenges in 94
19-01-2025,94,TVK,Negative,Twitter,TVK is facing challenges in 94
16-02-2025,94,Congress,Neutral,YouTube,Congress is neutral in 94
30-01-2025,94,Congress,Negative,YouTube,Congress is facing challenges in 94
31-12-2024,94,Congress,Negative,Twitter,Congress is facing challenges in 94
25-10-2024,94,TVK,Positive,YouTube,TVK is gaining in 94
23-10-2024,94,Congress,Positive,Twitter,Congress is gaining in 94
24-11-2024,94,DMK,Neutral,Twitter,DMK is neutral in 94
25-11-2024,94,DMK,Positive,YouTube,DMK is gaining in 94
13-10-2024,94,BJP,Negative,YouTube,BJP is facing challenges in 94
14-02-2025,94,BJP,Negative,Twitter,BJP is facing challenges in 94
25-12-2024,94,Congress,Negative,Twitter,Congress is facing challenges in 94
20-02-2025,94,TVK,Positive,YouTube,TVK is gaining in 94
06-12-2024,94,Congress,Neutral,Twitter,Congress is neutral in 94
16-02-2025,94,TVK,Neutral,YouTube,TVK is neutral in 94
29-12-2024,94,ADMK,Positive,Twitter,ADMK is gaining in 94
15-10-2024,94,DMK,Neutral,Twitter,DMK is neutral in 94
24-12-2024,94,DMK,Negative,YouTube,DMK is facing challenges in 94
08-02-2025,94,ADMK,Negative,YouTube,ADMK is facing challenges in 94
03-10-2024,94,ADMK,Negative,YouTube,ADMK is facing challenges in 94
04-02-2025,94,ADMK,Negative,Twitter,ADMK is facing challenges in 94
25-02-2025,94,BJP,Positive,YouTube,BJP is gaining in 94
03-02-2025,94,ADMK,Positive,YouTube,ADMK is gaining in 94
02-12-2024,94,ADMK,Positive,Twitter,ADMK is gaining in 94
23-01-2025,94,TVK,Neutral,YouTube,TVK is neutral in 94
31-10-2024,94,BJP,Negative,Twitter,BJP is facing challenges in 94
07-10-2024,94,BJP,Negative,YouTube,BJP is facing challenges in 94
08-01-2025,94,DMK,Negative,Twitter,DMK is facing challenges in 94
04-01-2025,94,ADMK,Negative,YouTube,ADMK is facing challenges in 94
11-11-2024,94,Congress,Negative,Twitter,Congress is facing challenges in 94
24-10-2024,94,Congress,Negative,Twitter,Congress is facing challenges in 94
24-01-2025,94,DMK,Positive,YouTube,DMK is gaining in 94
28-11-2024,94,Congress,Negative,Twitter,Congress is facing challenges in 94
10-02-2025,94,ADMK,Negative,Twitter,ADMK is facing challenges in 94
24-11-2024,94,Congress,Negative,Twitter,Congress is facing challenges in 94
26-10-2024,94,ADMK,Neutral,Twitter,ADMK is neutral in 94
13-01-2025,94,ADMK,Positive,YouTube,ADMK is gaining in 94
27-11-2024,94,TVK,Positive,YouTube,TVK is gaining in 94
27-10-2024,94,BJP,Neutral,YouTube,BJP is neutral in 94
10-01-2025,94,ADMK,Neutral,YouTube,ADMK is neutral in 94
02-02-2025,94,BJP,Neutral,Twitter,BJP is neutral in 94
29-12-2024,94,TVK,Neutral,Twitter,TVK is neutral in 94
08-11-2024,94,ADMK,Negative,YouTube,ADMK is facing challenges in 94
31-10-2024,94,ADMK,Negative,Twitter,ADMK is facing challenges in 94
18-10-2024,94,TVK,Positive,Twitter,TVK is gaining in 94
25-11-2024,94,ADMK,Negative,YouTube,ADMK is facing challenges in 94
13-10-2024,94,ADMK,Negative,Twitter,ADMK is facing challenges in 94
09-10-2024,94,Congress,Negative,YouTube,Congress is facing challenges in 94
02-10-2024,94,BJP,Positive,YouTube,BJP is gaining in 94
13-02-2025,94,Congress,Neutral,Twitter,Congress is neutral in 94
19-02-2025,94,DMK,Neutral,Twitter,DMK is neutral in 94
10-01-2025,94,DMK,Neutral,YouTube,DMK is neutral in 94
27-10-2024,94,TVK,Positive,Twitter,TVK is gaining in 94
21-02-2025,94,ADMK,Negative,Twitter,ADMK is facing challenges in 94
10-10-2024,94,BJP,Positive,Twitter,BJP is gaining in 94
19-12-2024,94,ADMK,Neutral,Twitter,ADMK is neutral in 94
23-11-2024,94,BJP,Neutral,Twitter,BJP is neutral in 94
07-02-2025,94,BJP,Negative,YouTube,BJP is facing challenges in 94
17-01-2025,94,TVK,Positive,Twitter,TVK is gaining in 94
05-02-2025,94,BJP,Negative,YouTube,BJP is facing challenges in 94
24-11-2024,94,BJP,Negative,YouTube,BJP is facing challenges in 94
03-12-2024,94,Congress,Negative,YouTube,Congress is facing challenges in 94
19-01-2025,94,DMK,Neutral,Twitter,DMK is neutral in 94
14-01-2025,94,BJP,Positive,YouTube,BJP is gaining in 94
10-12-2024,94,TVK,Positive,Twitter,TVK is gaining in 94
21-02-2025,94,DMK,Neutral,Twitter,DMK is neutral in 94
31-01-2025,94,ADMK,Negative,YouTube,ADMK is facing challenges in 94
27-01-2025,94,TVK,Positive,YouTube,TVK is gaining in 94
04-12-2024,94,ADMK,Neutral,YouTube,ADMK is neutral in 94
24-10-2024,94,TVK,Positive,YouTube,TVK is gaining in 94
11-12-2024,94,DMK,Positive,YouTube,DMK is gaining in 94
10-10-2024,94,BJP,Positive,Twitter,BJP is gaining in 94
31-12-2024,94,ADMK,Positive,Twitter,ADMK is gaining in 94
28-01-2025,94,BJP,Positive,YouTube,BJP is gaining in 94
28-01-2025,94,TVK,Positive,Twitter,TVK is gaining in 94
24-12-2024,94,DMK,Neutral,YouTube,DMK is neutral in 94
13-12-2024,94,DMK,Negative,Twitter,DMK is facing challenges in 94
13-01-2025,94,DMK,Positive,YouTube,DMK is gaining in 94
25-10-2024,94,TVK,Positive,Twitter,TVK is gaining in 94
08-10-2024,94,Congress,Negative,Twitter,Congress is facing challenges in 94
17-11-2024,94,DMK,Negative,YouTube,DMK is facing challenges in 94
07-10-2024,94,BJP,Positive,YouTube,BJP is gaining in 94
07-10-2024,94,BJP,Negative,Twitter,BJP is facing challenges in 94
02-01-2025,94,DMK,Neutral,YouTube,DMK is neutral in 94
11-10-2024,94,Congress,Neutral,Twitter,Congress is neutral in 94
17-11-2024,94,TVK,Positive,YouTube,TVK is gaining in 94
16-12-2024,94,BJP,Negative,YouTube,BJP is facing challenges in 94
07-01-2025,94,ADMK,Negative,Twitter,ADMK is facing challenges in 94
18-12-2024,94,TVK,Neutral,YouTube,TVK is neutral in 94
26-12-2024,94,Congress,Neutral,Twitter,Congress is neutral in 94
10-11-2024,94,TVK,Positive,Twitter,TVK is gaining in 94
13-11-2024,94,ADMK,Negative,YouTube,ADMK is facing challenges in 94
16-01-2025,94,TVK,Negative,Twitter,TVK is facing challenges in 94
17-11-2024,94,Congress,Negative,YouTube,Congress is facing challenges in 94
06-10-2024,94,TVK,Positive,Twitter,TVK is gaining in 94
31-01-2025,94,DMK,Neutral,Twitter,DMK is neutral in 94
18-01-2025,94,Congress,Negative,YouTube,Congress is facing challenges in 94
20-01-2025,94,BJP,Negative,YouTube,BJP is facing challenges in 94
19-10-2024,94,ADMK,Positive,YouTube,ADMK is gaining in 94
30-01-2025,94,TVK,Negative,YouTube,TVK is facing challenges in 94
24-11-2024,94,ADMK,Negative,Twitter,ADMK is facing challenges in 94
15-12-2024,94,DMK,Positive,Twitter,DMK is gaining in 94
15-10-2024,94,BJP,Negative,Twitter,BJP is facing challenges in 94
06-02-2025,94,DMK,Negative,Twitter,DMK is facing challenges in 94
04-12-2024,94,BJP,Negative,Twitter,BJP is facing challenges in 94
24-11-2024,94,TVK,Negative,Twitter,TVK is facing challenges in 94
15-02-2025,94,BJP,Neutral,YouTube,BJP is neutral in 94
04-02-2025,94,BJP,Negative,YouTube,BJP is facing challenges in 94
20-10-2024,94,TVK,Positive,Twitter,TVK is gaining in 94
11-11-2024,94,TVK,Positive,YouTube,TVK is gaining in 94
01-11-2024,94,TVK,Positive,Twitter,TVK is gaining in 94
30-01-2025,94,Congress,Positive,YouTube,Congress is gaining in 94
11-01-2025,94,TVK,Positive,Twitter,TVK is gaining in 94
21-02-2025,94,BJP,Neutral,Twitter,BJP is neutral in 94
26-12-2024,94,ADMK,Negative,Twitter,ADMK is facing challenges in 94
18-01-2025,94,TVK,Positive,YouTube,TVK is gaining in 94
28-12-2024,94,TVK,Positive,Twitter,TVK is gaining in 94
07-12-2024,94,DMK,Neutral,Twitter,DMK is neutral in 94
13-01-2025,94,DMK,Positive,Twitter,DMK is gaining in 94
29-10-2024,94,Congress,Neutral,Twitter,Congress is neutral in 94
29-12-2024,94,DMK,Neutral,Twitter,DMK is neutral in 94
23-02-2025,94,DMK,Neutral,YouTube,DMK is neutral in 94
23-12-2024,94,TVK,Positive,Twitter,TVK is gaining in 94
22-10-2024,94,Congress,Negative,Twitter,Congress is facing challenges in 94
25-01-2025,94,DMK,Negative,Twitter,DMK is facing challenges in 94
29-12-2024,95,DMK,Neutral,YouTube,DMK is neutral in 95
17-12-2024,95,Congress,Neutral,Twitter,Congress is neutral in 95
23-10-2024,95,DMK,Neutral,Twitter,DMK is neutral in 95
27-01-2025,95,DMK,Negative,YouTube,DMK is facing challenges in 95
13-12-2024,95,Congress,Negative,YouTube,Congress is facing challenges in 95
12-01-2025,95,TVK,Negative,YouTube,TVK is facing challenges in 95
23-02-2025,95,Congress,Negative,YouTube,Congress is facing challenges in 95
04-12-2024,95,Congress,Negative,Twitter,Congress is facing challenges in 95
19-02-2025,95,DMK,Negative,YouTube,DMK is facing challenges in 95
10-01-2025,95,Congress,Negative,YouTube,Congress is facing challenges in 95
17-12-2024,95,DMK,Positive,Twitter,DMK is gaining in 95
05-02-2025,95,TVK,Neutral,Twitter,TVK is neutral in 95
30-01-2025,95,Congress,Positive,Twitter,Congress is gaining in 95
15-11-2024,95,DMK,Negative,YouTube,DMK is facing challenges in 95
04-10-2024,95,ADMK,Negative,YouTube,ADMK is facing challenges in 95
10-12-2024,95,Congress,Negative,Twitter,Congress is facing challenges in 95
04-11-2024,95,DMK,Positive,YouTube,DMK is gaining in 95
28-02-2025,95,TVK,Positive,YouTube,TVK is gaining in 95
21-11-2024,95,Congress,Neutral,Twitter,Congress is neutral in 95
19-01-2025,95,TVK,Negative,YouTube,TVK is facing challenges in 95
22-10-2024,95,ADMK,Negative,YouTube,ADMK is facing challenges in 95
09-02-2025,95,DMK,Negative,Twitter,DMK is facing challenges in 95
27-02-2025,95,BJP,Negative,YouTube,BJP is facing challenges in 95
